# t qw qx qy qz x y z vx vy vz p q r ax ay az
1.393 0.704683 -0.022237 0.0219615 0.708834 20.3641 27.8141 13.0236 13.2424 0.82142 -0.0101175 -0.0060439 0.0161784 0.119642 -1.36676 -2.77883 -0.0536583 
1.394 0.70464 -0.0222436 0.0219664 0.708876 20.3773 27.8149 13.0236 13.2452 0.820068 -0.0100851 -0.00604794 0.0161513 0.119656 -1.3703 -2.78448 -0.0537889 
1.395 0.704598 -0.0222501 0.0219713 0.708918 20.3906 27.8157 13.0235 13.248 0.818712 -0.0100525 -0.00605204 0.0161242 0.119671 -1.37381 -2.79014 -0.0539187 
1.396 0.704555 -0.0222566 0.0219761 0.70896 20.4038 27.8165 13.0235 13.2508 0.817353 -0.0100198 -0.00605619 0.0160971 0.119687 -1.37731 -2.79579 -0.0540477 
1.397 0.704512 -0.0222631 0.021981 0.709002 20.4171 27.8173 13.0235 13.2536 0.815991 -0.00998701 -0.0060604 0.01607 0.119704 -1.38078 -2.80144 -0.0541759 
1.398 0.70447 -0.0222697 0.0219858 0.709044 20.4303 27.8181 13.0235 13.2564 0.814626 -0.0099541 -0.00606466 0.0160428 0.119722 -1.38424 -2.80709 -0.0543033 
1.399 0.704427 -0.0222762 0.0219906 0.709086 20.4436 27.819 13.0235 13.2593 0.813258 -0.0099211 -0.00606897 0.0160157 0.119742 -1.38768 -2.81274 -0.0544299 
1.4 0.704384 -0.0222826 0.0219955 0.709128 20.4568 27.8198 13.0235 13.2621 0.811886 -0.00988798 -0.00607333 0.0159885 0.119762 -1.3911 -2.81838 -0.0545557 
1.401 0.704341 -0.0222891 0.0220003 0.70917 20.4701 27.8206 13.0235 13.2649 0.810512 -0.00985475 -0.00607775 0.0159612 0.119784 -1.3945 -2.82403 -0.0546807 
1.402 0.704299 -0.0222956 0.0220051 0.709212 20.4834 27.8214 13.0235 13.2677 0.809135 -0.00982142 -0.00608222 0.015934 0.119806 -1.39788 -2.82967 -0.0548048 
1.403 0.704256 -0.0223021 0.0220098 0.709254 20.4966 27.8222 13.0235 13.2706 0.807754 -0.00978798 -0.00608674 0.0159067 0.11983 -1.40124 -2.83531 -0.0549281 
1.404 0.704213 -0.0223085 0.0220146 0.709296 20.5099 27.823 13.0235 13.2734 0.806371 -0.00975444 -0.00609131 0.0158794 0.119855 -1.40458 -2.84094 -0.0550506 
1.405 0.704171 -0.022315 0.0220194 0.709338 20.5232 27.8238 13.0234 13.2763 0.804985 -0.00972079 -0.00609594 0.0158521 0.119881 -1.4079 -2.84658 -0.0551723 
1.406 0.704128 -0.0223214 0.0220241 0.709381 20.5365 27.8246 13.0234 13.2791 0.803595 -0.00968703 -0.00610062 0.0158247 0.119908 -1.41121 -2.85221 -0.0552931 
1.407 0.704085 -0.0223279 0.0220289 0.709423 20.5497 27.8254 13.0234 13.282 0.802203 -0.00965317 -0.00610536 0.0157974 0.119937 -1.41449 -2.85784 -0.0554131 
1.408 0.704042 -0.0223343 0.0220336 0.709465 20.563 27.8262 13.0234 13.2849 0.800808 -0.0096192 -0.00611014 0.01577 0.119966 -1.41775 -2.86347 -0.0555322 
1.409 0.703999 -0.0223407 0.0220383 0.709507 20.5763 27.827 13.0234 13.2878 0.799411 -0.00958512 -0.00611498 0.0157425 0.119996 -1.42099 -2.8691 -0.0556505 
1.41 0.703957 -0.0223471 0.022043 0.709549 20.5896 27.8278 13.0234 13.2906 0.79801 -0.00955095 -0.00611988 0.0157151 0.120028 -1.42421 -2.87473 -0.0557679 
1.411 0.703914 -0.0223535 0.0220477 0.709591 20.6029 27.8286 13.0234 13.2935 0.796606 -0.00951666 -0.00612482 0.0156876 0.120061 -1.42742 -2.88035 -0.0558844 
1.412 0.703871 -0.0223599 0.0220524 0.709633 20.6162 27.8294 13.0234 13.2964 0.7952 -0.00948228 -0.00612982 0.0156601 0.120095 -1.4306 -2.88597 -0.0560001 
1.413 0.703828 -0.0223663 0.0220571 0.709676 20.6295 27.8302 13.0234 13.2993 0.793791 -0.00944779 -0.00613488 0.0156326 0.12013 -1.43376 -2.89159 -0.0561149 
1.414 0.703785 -0.0223727 0.0220617 0.709718 20.6428 27.831 13.0234 13.3022 0.792379 -0.0094132 -0.00613998 0.015605 0.120166 -1.4369 -2.89721 -0.0562289 
1.415 0.703742 -0.0223791 0.0220664 0.70976 20.6561 27.8318 13.0234 13.3051 0.790965 -0.0093785 -0.00614514 0.0155775 0.120203 -1.44002 -2.90283 -0.0563419 
1.416 0.703699 -0.0223854 0.022071 0.709802 20.6694 27.8326 13.0233 13.3081 0.789547 -0.0093437 -0.00615035 0.0155499 0.120241 -1.44312 -2.90844 -0.0564541 
1.417 0.703656 -0.0223918 0.0220757 0.709844 20.6827 27.8334 13.0233 13.311 0.788127 -0.00930881 -0.00615562 0.0155223 0.12028 -1.4462 -2.91406 -0.0565654 
1.418 0.703613 -0.0223981 0.0220803 0.709886 20.696 27.8342 13.0233 13.3139 0.786705 -0.0092738 -0.00616094 0.0154946 0.120321 -1.44926 -2.91967 -0.0566758 
1.419 0.703571 -0.0224045 0.0220849 0.709929 20.7093 27.8349 13.0233 13.3169 0.785279 -0.0092387 -0.00616631 0.0154669 0.120362 -1.4523 -2.92528 -0.0567852 
1.42 0.703528 -0.0224108 0.0220895 0.709971 20.7226 27.8357 13.0233 13.3198 0.783851 -0.0092035 -0.00617173 0.0154392 0.120405 -1.45531 -2.93088 -0.0568938 
1.421 0.703485 -0.0224171 0.0220941 0.710013 20.736 27.8365 13.0233 13.3227 0.782421 -0.0091682 -0.00617721 0.0154115 0.120449 -1.45831 -2.93649 -0.0570015 
1.422 0.703442 -0.0224234 0.0220986 0.710055 20.7493 27.8373 13.0233 13.3257 0.780988 -0.00913279 -0.00618274 0.0153838 0.120494 -1.46129 -2.94209 -0.0571083 
1.423 0.703399 -0.0224297 0.0221032 0.710098 20.7626 27.8381 13.0233 13.3287 0.779552 -0.00909729 -0.00618833 0.015356 0.12054 -1.46424 -2.94769 -0.0572141 
1.424 0.703355 -0.022436 0.0221077 0.71014 20.7759 27.8389 13.0233 13.3316 0.778114 -0.00906169 -0.00619397 0.0153282 0.120587 -1.46717 -2.95329 -0.057319 
1.425 0.703312 -0.0224423 0.0221123 0.710182 20.7893 27.8396 13.0233 13.3346 0.776673 -0.00902598 -0.00619966 0.0153004 0.120636 -1.47008 -2.95889 -0.057423 
1.426 0.703269 -0.0224486 0.0221168 0.710225 20.8026 27.8404 13.0232 13.3376 0.77523 -0.00899018 -0.0062054 0.0152726 0.120685 -1.47298 -2.96449 -0.0575261 
1.427 0.703226 -0.0224548 0.0221213 0.710267 20.816 27.8412 13.0232 13.3405 0.773785 -0.00895428 -0.0062112 0.0152447 0.120735 -1.47584 -2.97008 -0.0576282 
1.428 0.703183 -0.0224611 0.0221258 0.710309 20.8293 27.842 13.0232 13.3435 0.772336 -0.00891829 -0.00621705 0.0152168 0.120787 -1.47869 -2.97568 -0.0577294 
1.429 0.70314 -0.0224673 0.0221303 0.710352 20.8426 27.8427 13.0232 13.3465 0.770886 -0.00888219 -0.00622296 0.0151889 0.12084 -1.48152 -2.98127 -0.0578296 
1.43 0.703097 -0.0224736 0.0221348 0.710394 20.856 27.8435 13.0232 13.3495 0.769433 -0.008846 -0.00622891 0.0151609 0.120894 -1.48432 -2.98686 -0.0579289 
1.431 0.703054 -0.0224798 0.0221393 0.710437 20.8693 27.8443 13.0232 13.3525 0.767978 -0.00880971 -0.00623493 0.015133 0.120949 -1.4871 -2.99244 -0.0580273 
1.432 0.70301 -0.022486 0.0221437 0.710479 20.8827 27.845 13.0232 13.3555 0.76652 -0.00877333 -0.00624099 0.015105 0.121005 -1.48986 -2.99803 -0.0581246 
1.433 0.702967 -0.0224922 0.0221482 0.710521 20.8961 27.8458 13.0232 13.3586 0.76506 -0.00873685 -0.00624711 0.015077 0.121062 -1.4926 -3.00361 -0.0582211 
1.434 0.702924 -0.0224985 0.0221526 0.710564 20.9094 27.8466 13.0232 13.3616 0.763598 -0.00870027 -0.00625328 0.0150489 0.12112 -1.49532 -3.00919 -0.0583165 
1.435 0.702881 -0.0225046 0.022157 0.710606 20.9228 27.8473 13.0232 13.3646 0.762133 -0.0086636 -0.00625951 0.0150209 0.12118 -1.49801 -3.01477 -0.058411 
1.436 0.702837 -0.0225108 0.0221615 0.710649 20.9361 27.8481 13.0232 13.3676 0.760667 -0.00862684 -0.00626579 0.0149928 0.12124 -1.50069 -3.02035 -0.0585045 
1.437 0.702794 -0.022517 0.0221659 0.710691 20.9495 27.8489 13.0232 13.3707 0.759198 -0.00858998 -0.00627212 0.0149647 0.121302 -1.50334 -3.02593 -0.058597 
1.438 0.702751 -0.0225232 0.0221702 0.710734 20.9629 27.8496 13.0231 13.3737 0.757726 -0.00855302 -0.0062785 0.0149365 0.121364 -1.50597 -3.0315 -0.0586885 
1.439 0.702707 -0.0225294 0.0221746 0.710776 20.9763 27.8504 13.0231 13.3768 0.756253 -0.00851598 -0.00628494 0.0149084 0.121428 -1.50857 -3.03707 -0.058779 
1.44 0.702664 -0.0225355 0.022179 0.710819 20.9896 27.8511 13.0231 13.3798 0.754777 -0.00847884 -0.00629144 0.0148802 0.121493 -1.51115 -3.04265 -0.0588685 
1.441 0.70262 -0.0225417 0.0221833 0.710862 21.003 27.8519 13.0231 13.3829 0.7533 -0.0084416 -0.00629798 0.014852 0.121559 -1.51371 -3.04821 -0.058957 
1.442 0.702577 -0.0225478 0.0221877 0.710904 21.0164 27.8526 13.0231 13.386 0.75182 -0.00840428 -0.00630458 0.0148237 0.121626 -1.51625 -3.05378 -0.0590446 
1.443 0.702533 -0.0225539 0.022192 0.710947 21.0298 27.8534 13.0231 13.389 0.750338 -0.00836686 -0.00631124 0.0147955 0.121695 -1.51877 -3.05935 -0.0591311 
1.444 0.70249 -0.0225601 0.0221963 0.71099 21.0432 27.8541 13.0231 13.3921 0.748854 -0.00832935 -0.00631795 0.0147672 0.121764 -1.52126 -3.06491 -0.0592166 
1.445 0.702446 -0.0225662 0.0222006 0.711032 21.0566 27.8549 13.0231 13.3952 0.747368 -0.00829175 -0.00632471 0.0147389 0.121835 -1.52373 -3.07047 -0.059301 
1.446 0.702403 -0.0225723 0.0222049 0.711075 21.07 27.8556 13.0231 13.3983 0.74588 -0.00825406 -0.00633152 0.0147105 0.121906 -1.52618 -3.07603 -0.0593845 
1.447 0.702359 -0.0225784 0.0222092 0.711118 21.0834 27.8564 13.0231 13.4014 0.74439 -0.00821628 -0.00633839 0.0146822 0.121979 -1.5286 -3.08159 -0.0594669 
1.448 0.702316 -0.0225845 0.0222135 0.71116 21.0968 27.8571 13.0231 13.4045 0.742898 -0.00817841 -0.00634531 0.0146538 0.122053 -1.531 -3.08715 -0.0595482 
1.449 0.702272 -0.0225905 0.0222178 0.711203 21.1102 27.8579 13.0231 13.4076 0.741404 -0.00814044 -0.00635229 0.0146254 0.122128 -1.53338 -3.0927 -0.0596286 
1.45 0.702228 -0.0225966 0.022222 0.711246 21.1236 27.8586 13.023 13.4107 0.739908 -0.00810239 -0.00635932 0.0145969 0.122204 -1.53573 -3.09826 -0.0597078 
1.451 0.702185 -0.0226027 0.0222263 0.711289 21.137 27.8593 13.023 13.4138 0.738411 -0.00806426 -0.0063664 0.0145685 0.122281 -1.53806 -3.10381 -0.0597861 
1.452 0.702141 -0.0226087 0.0222305 0.711332 21.1504 27.8601 13.023 13.417 0.736911 -0.00802603 -0.00637354 0.01454 0.12236 -1.54037 -3.10936 -0.0598632 
1.453 0.702097 -0.0226148 0.0222347 0.711375 21.1638 27.8608 13.023 13.4201 0.73541 -0.00798772 -0.00638073 0.0145115 0.122439 -1.54265 -3.11491 -0.0599394 
1.454 0.702053 -0.0226208 0.0222389 0.711417 21.1773 27.8615 13.023 13.4232 0.733907 -0.00794931 -0.00638798 0.014483 0.12252 -1.54491 -3.12045 -0.0600144 
1.455 0.70201 -0.0226268 0.0222431 0.71146 21.1907 27.8623 13.023 13.4264 0.732402 -0.00791083 -0.00639528 0.0144544 0.122601 -1.54715 -3.126 -0.0600884 
1.456 0.701966 -0.0226328 0.0222473 0.711503 21.2041 27.863 13.023 13.4295 0.730895 -0.00787225 -0.00640263 0.0144258 0.122684 -1.54936 -3.13154 -0.0601613 
1.457 0.701922 -0.0226389 0.0222514 0.711546 21.2175 27.8637 13.023 13.4327 0.729386 -0.00783359 -0.00641004 0.0143972 0.122768 -1.55155 -3.13708 -0.0602331 
1.458 0.701878 -0.0226449 0.0222556 0.711589 21.231 27.8645 13.023 13.4358 0.727876 -0.00779484 -0.0064175 0.0143686 0.122853 -1.55371 -3.14262 -0.0603039 
1.459 0.701834 -0.0226508 0.0222597 0.711632 21.2444 27.8652 13.023 13.439 0.726364 -0.00775601 -0.00642501 0.0143399 0.122939 -1.55585 -3.14816 -0.0603735 
1.46 0.70179 -0.0226568 0.0222639 0.711675 21.2579 27.8659 13.023 13.4422 0.724851 -0.0077171 -0.00643258 0.0143113 0.123026 -1.55797 -3.1537 -0.0604421 
1.461 0.701746 -0.0226628 0.022268 0.711719 21.2713 27.8666 13.023 13.4454 0.723335 -0.0076781 -0.00644021 0.0142825 0.123114 -1.56006 -3.15923 -0.0605095 
1.462 0.701702 -0.0226688 0.0222721 0.711762 21.2847 27.8674 13.0229 13.4485 0.721819 -0.00763901 -0.00644788 0.0142538 0.123204 -1.56213 -3.16476 -0.0605759 
1.463 0.701658 -0.0226747 0.0222762 0.711805 21.2982 27.8681 13.0229 13.4517 0.7203 -0.00759984 -0.00645561 0.0142251 0.123294 -1.56417 -3.17029 -0.0606411 
1.464 0.701614 -0.0226807 0.0222803 0.711848 21.3116 27.8688 13.0229 13.4549 0.71878 -0.00756059 -0.0064634 0.0141963 0.123386 -1.56619 -3.17582 -0.0607052 
1.465 0.701569 -0.0226866 0.0222844 0.711891 21.3251 27.8695 13.0229 13.4581 0.717259 -0.00752126 -0.00647124 0.0141675 0.123479 -1.56818 -3.18135 -0.0607682 
1.466 0.701525 -0.0226926 0.0222884 0.711934 21.3386 27.8702 13.0229 13.4613 0.715736 -0.00748184 -0.00647913 0.0141387 0.123573 -1.57015 -3.18688 -0.0608301 
1.467 0.701481 -0.0226985 0.0222925 0.711978 21.352 27.871 13.0229 13.4646 0.714211 -0.00744235 -0.00648708 0.0141098 0.123668 -1.57209 -3.1924 -0.0608909 
1.468 0.701437 -0.0227044 0.0222965 0.712021 21.3655 27.8717 13.0229 13.4678 0.712685 -0.00740277 -0.00649508 0.0140809 0.123764 -1.57401 -3.19793 -0.0609505 
1.469 0.701392 -0.0227103 0.0223005 0.712064 21.379 27.8724 13.0229 13.471 0.711158 -0.00736311 -0.00650313 0.014052 0.123861 -1.57591 -3.20345 -0.0610089 
1.47 0.701348 -0.0227162 0.0223045 0.712108 21.3924 27.8731 13.0229 13.4742 0.709629 -0.00732337 -0.00651124 0.0140231 0.123959 -1.57778 -3.20897 -0.0610663 
1.471 0.701304 -0.0227221 0.0223085 0.712151 21.4059 27.8738 13.0229 13.4775 0.708099 -0.00728355 -0.00651941 0.0139941 0.124059 -1.57962 -3.21448 -0.0611225 
1.472 0.701259 -0.022728 0.0223125 0.712195 21.4194 27.8745 13.0229 13.4807 0.706568 -0.00724366 -0.00652763 0.0139652 0.124159 -1.58144 -3.22 -0.0611775 
1.473 0.701215 -0.0227338 0.0223165 0.712238 21.4329 27.8752 13.0229 13.4839 0.705035 -0.00720368 -0.0065359 0.0139362 0.124261 -1.58324 -3.22552 -0.0612313 
1.474 0.70117 -0.0227397 0.0223205 0.712282 21.4464 27.8759 13.0229 13.4872 0.703501 -0.00716362 -0.00654422 0.0139072 0.124364 -1.585 -3.23103 -0.061284 
1.475 0.701126 -0.0227456 0.0223244 0.712325 21.4598 27.8766 13.0229 13.4905 0.701966 -0.00712349 -0.00655261 0.0138781 0.124468 -1.58675 -3.23654 -0.0613356 
1.476 0.701081 -0.0227514 0.0223284 0.712369 21.4733 27.8773 13.0228 13.4937 0.700429 -0.00708328 -0.00656104 0.013849 0.124573 -1.58847 -3.24205 -0.0613859 
1.477 0.701037 -0.0227572 0.0223323 0.712412 21.4868 27.878 13.0228 13.497 0.698891 -0.00704299 -0.00656953 0.0138199 0.124679 -1.59016 -3.24756 -0.0614351 
1.478 0.700992 -0.0227631 0.0223362 0.712456 21.5003 27.8787 13.0228 13.5003 0.697352 -0.00700263 -0.00657807 0.0137908 0.124786 -1.59182 -3.25306 -0.0614831 
1.479 0.700947 -0.0227689 0.0223401 0.7125 21.5138 27.8794 13.0228 13.5036 0.695812 -0.00696219 -0.00658667 0.0137617 0.124894 -1.59347 -3.25857 -0.0615299 
1.48 0.700902 -0.0227747 0.022344 0.712543 21.5273 27.8801 13.0228 13.5068 0.694271 -0.00692167 -0.00659532 0.0137325 0.125004 -1.59508 -3.26407 -0.0615755 
1.481 0.700858 -0.0227805 0.0223479 0.712587 21.5408 27.8808 13.0228 13.5101 0.692729 -0.00688108 -0.00660403 0.0137033 0.125114 -1.59667 -3.26957 -0.0616199 
1.482 0.700813 -0.0227863 0.0223518 0.712631 21.5544 27.8815 13.0228 13.5134 0.691185 -0.00684042 -0.00661279 0.0136741 0.125226 -1.59823 -3.27507 -0.0616631 
1.483 0.700768 -0.0227921 0.0223556 0.712675 21.5679 27.8822 13.0228 13.5167 0.689641 -0.00679968 -0.00662161 0.0136448 0.125339 -1.59977 -3.28057 -0.0617051 
1.484 0.700723 -0.0227979 0.0223595 0.712718 21.5814 27.8829 13.0228 13.52 0.688096 -0.00675886 -0.00663048 0.0136156 0.125453 -1.60128 -3.28607 -0.0617459 
1.485 0.700678 -0.0228036 0.0223633 0.712762 21.5949 27.8836 13.0228 13.5234 0.686549 -0.00671798 -0.0066394 0.0135863 0.125568 -1.60276 -3.29157 -0.0617854 
1.486 0.700633 -0.0228094 0.0223671 0.712806 21.6084 27.8842 13.0228 13.5267 0.685002 -0.00667702 -0.00664838 0.0135569 0.125684 -1.60422 -3.29706 -0.0618238 
1.487 0.700588 -0.0228151 0.0223709 0.71285 21.622 27.8849 13.0228 13.53 0.683453 -0.00663599 -0.00665742 0.0135276 0.125801 -1.60565 -3.30255 -0.0618608 
1.488 0.700543 -0.0228209 0.0223747 0.712894 21.6355 27.8856 13.0228 13.5333 0.681904 -0.00659488 -0.0066665 0.0134982 0.12592 -1.60706 -3.30804 -0.0618967 
1.489 0.700498 -0.0228266 0.0223785 0.712938 21.649 27.8863 13.0228 13.5367 0.680354 -0.00655371 -0.00667565 0.0134688 0.126039 -1.60844 -3.31353 -0.0619313 
1.49 0.700453 -0.0228323 0.0223823 0.712982 21.6626 27.887 13.0228 13.54 0.678803 -0.00651246 -0.00668485 0.0134394 0.12616 -1.60979 -3.31902 -0.0619647 
1.491 0.700407 -0.0228381 0.022386 0.713026 21.6761 27.8877 13.0227 13.5434 0.677251 -0.00647115 -0.0066941 0.01341 0.126281 -1.61111 -3.32451 -0.0619968 
1.492 0.700362 -0.0228438 0.0223898 0.713071 21.6897 27.8883 13.0227 13.5467 0.675699 -0.00642976 -0.0067034 0.0133805 0.126404 -1.61241 -3.32999 -0.0620277 
1.493 0.700317 -0.0228495 0.0223935 0.713115 21.7032 27.889 13.0227 13.5501 0.674146 -0.00638831 -0.00671277 0.013351 0.126528 -1.61368 -3.33548 -0.0620573 
1.494 0.700271 -0.0228552 0.0223972 0.713159 21.7168 27.8897 13.0227 13.5535 0.672592 -0.00634678 -0.00672218 0.0133215 0.126653 -1.61492 -3.34096 -0.0620856 
1.495 0.700226 -0.0228608 0.0224009 0.713203 21.7303 27.8904 13.0227 13.5568 0.671037 -0.00630519 -0.00673165 0.0132919 0.126779 -1.61614 -3.34644 -0.0621127 
1.496 0.700181 -0.0228665 0.0224046 0.713248 21.7439 27.891 13.0227 13.5602 0.669481 -0.00626353 -0.00674118 0.0132624 0.126906 -1.61733 -3.35192 -0.0621385 
1.497 0.700135 -0.0228722 0.0224083 0.713292 21.7574 27.8917 13.0227 13.5636 0.667925 -0.00622181 -0.00675076 0.0132328 0.127035 -1.61849 -3.3574 -0.062163 
1.498 0.70009 -0.0228778 0.022412 0.713337 21.771 27.8924 13.0227 13.567 0.666369 -0.00618001 -0.00676039 0.0132032 0.127164 -1.61963 -3.36287 -0.0621862 
1.499 0.700044 -0.0228835 0.0224156 0.713381 21.7846 27.893 13.0227 13.5704 0.664811 -0.00613815 -0.00677008 0.0131735 0.127295 -1.62073 -3.36835 -0.0622081 
1.5 0.699998 -0.0228891 0.0224193 0.713425 21.7981 27.8937 13.0227 13.5738 0.663254 -0.00609623 -0.00677983 0.0131439 0.127426 -1.62181 -3.37382 -0.0622287 
1.501 0.699953 -0.0228947 0.0224229 0.71347 21.8117 27.8943 13.0227 13.5772 0.661695 -0.00605424 -0.00678963 0.0131142 0.127559 -1.62286 -3.37929 -0.0622481 
1.502 0.699907 -0.0229004 0.0224265 0.713515 21.8253 27.895 13.0227 13.5806 0.660136 -0.00601218 -0.00679948 0.0130845 0.127693 -1.62389 -3.38476 -0.0622661 
1.503 0.699861 -0.022906 0.0224301 0.713559 21.8389 27.8957 13.0227 13.584 0.658577 -0.00597006 -0.00680939 0.0130547 0.127828 -1.62488 -3.39023 -0.0622828 
1.504 0.699815 -0.0229116 0.0224337 0.713604 21.8525 27.8963 13.0227 13.5874 0.657017 -0.00592788 -0.00681935 0.013025 0.127964 -1.62585 -3.3957 -0.0622981 
1.505 0.699769 -0.0229172 0.0224373 0.713649 21.8661 27.897 13.0227 13.5909 0.655457 -0.00588563 -0.00682937 0.0129952 0.128102 -1.62679 -3.40116 -0.0623122 
1.506 0.699723 -0.0229228 0.0224409 0.713693 21.8796 27.8976 13.0227 13.5943 0.653897 -0.00584333 -0.00683945 0.0129654 0.12824 -1.6277 -3.40663 -0.0623249 
1.507 0.699677 -0.0229283 0.0224445 0.713738 21.8932 27.8983 13.0226 13.5977 0.652336 -0.00580095 -0.00684958 0.0129355 0.128379 -1.62859 -3.41209 -0.0623363 
1.508 0.699631 -0.0229339 0.022448 0.713783 21.9068 27.8989 13.0226 13.6012 0.650775 -0.00575852 -0.00685976 0.0129057 0.12852 -1.62944 -3.41755 -0.0623464 
1.509 0.699585 -0.0229395 0.0224515 0.713828 21.9204 27.8996 13.0226 13.6046 0.649213 -0.00571603 -0.00687 0.0128758 0.128662 -1.63027 -3.42301 -0.0623551 
1.51 0.699539 -0.022945 0.0224551 0.713873 21.934 27.9002 13.0226 13.6081 0.647652 -0.00567347 -0.00688029 0.0128459 0.128805 -1.63107 -3.42847 -0.0623624 
1.511 0.699493 -0.0229506 0.0224586 0.713918 21.9477 27.9009 13.0226 13.6116 0.64609 -0.00563086 -0.00689064 0.0128159 0.128948 -1.63183 -3.43393 -0.0623684 
1.512 0.699446 -0.0229561 0.0224621 0.713963 21.9613 27.9015 13.0226 13.615 0.644527 -0.00558818 -0.00690105 0.012786 0.129094 -1.63258 -3.43939 -0.062373 
1.513 0.6994 -0.0229616 0.0224655 0.714008 21.9749 27.9022 13.0226 13.6185 0.642965 -0.00554545 -0.00691151 0.012756 0.12924 -1.63329 -3.44484 -0.0623763 
1.514 0.699354 -0.0229671 0.022469 0.714053 21.9885 27.9028 13.0226 13.622 0.641403 -0.00550266 -0.00692202 0.012726 0.129387 -1.63397 -3.4503 -0.0623782 
1.515 0.699307 -0.0229726 0.0224725 0.714098 22.0021 27.9035 13.0226 13.6255 0.63984 -0.00545981 -0.00693259 0.0126959 0.129535 -1.63462 -3.45575 -0.0623787 
1.516 0.699261 -0.0229781 0.0224759 0.714144 22.0158 27.9041 13.0226 13.629 0.638278 -0.0054169 -0.00694322 0.0126659 0.129685 -1.63525 -3.4612 -0.0623778 
1.517 0.699214 -0.0229836 0.0224794 0.714189 22.0294 27.9047 13.0226 13.6325 0.636715 -0.00537394 -0.0069539 0.0126358 0.129835 -1.63585 -3.46665 -0.0623756 
1.518 0.699168 -0.0229891 0.0224828 0.714234 22.043 27.9054 13.0226 13.636 0.635152 -0.00533092 -0.00696463 0.0126057 0.129987 -1.63641 -3.4721 -0.0623719 
1.519 0.699121 -0.0229946 0.0224862 0.71428 22.0567 27.906 13.0226 13.6395 0.63359 -0.00528785 -0.00697542 0.0125756 0.13014 -1.63695 -3.47754 -0.0623669 
1.52 0.699074 -0.023 0.0224896 0.714325 22.0703 27.9066 13.0226 13.643 0.632027 -0.00524471 -0.00698627 0.0125454 0.130294 -1.63746 -3.48299 -0.0623605 
1.521 0.699027 -0.0230055 0.022493 0.714371 22.0839 27.9073 13.0226 13.6465 0.630465 -0.00520153 -0.00699717 0.0125152 0.130449 -1.63794 -3.48844 -0.0623526 
1.522 0.698981 -0.0230109 0.0224963 0.714416 22.0976 27.9079 13.0226 13.65 0.628902 -0.00515829 -0.00700812 0.012485 0.130605 -1.63839 -3.49388 -0.0623433 
1.523 0.698934 -0.0230164 0.0224997 0.714462 22.1112 27.9085 13.0226 13.6536 0.62734 -0.005115 -0.00701914 0.0124548 0.130762 -1.6388 -3.49932 -0.0623326 
1.524 0.698887 -0.0230218 0.022503 0.714508 22.1249 27.9092 13.0226 13.6571 0.625778 -0.00507165 -0.0070302 0.0124245 0.130921 -1.63919 -3.50476 -0.0623205 
1.525 0.69884 -0.0230272 0.0225064 0.714553 22.1386 27.9098 13.0225 13.6607 0.624216 -0.00502825 -0.00704133 0.0123942 0.13108 -1.63955 -3.5102 -0.0623069 
1.526 0.698793 -0.0230326 0.0225097 0.714599 22.1522 27.9104 13.0225 13.6642 0.622655 -0.0049848 -0.0070525 0.0123639 0.131241 -1.63988 -3.51564 -0.062292 
1.527 0.698745 -0.023038 0.022513 0.714645 22.1659 27.911 13.0225 13.6678 0.621093 -0.0049413 -0.00706374 0.0123336 0.131403 -1.64018 -3.52108 -0.0622755 
1.528 0.698698 -0.0230434 0.0225163 0.714691 22.1796 27.9116 13.0225 13.6713 0.619532 -0.00489775 -0.00707503 0.0123033 0.131565 -1.64045 -3.52651 -0.0622576 
1.529 0.698651 -0.0230488 0.0225196 0.714737 22.1932 27.9123 13.0225 13.6749 0.617972 -0.00485414 -0.00708637 0.0122729 0.131729 -1.64069 -3.53195 -0.0622383 
1.53 0.698604 -0.0230542 0.0225228 0.714783 22.2069 27.9129 13.0225 13.6785 0.616411 -0.00481049 -0.00709777 0.0122425 0.131894 -1.6409 -3.53738 -0.0622175 
1.531 0.698556 -0.0230595 0.0225261 0.714829 22.2206 27.9135 13.0225 13.682 0.614851 -0.00476679 -0.00710922 0.012212 0.132061 -1.64108 -3.54281 -0.0621953 
1.532 0.698509 -0.0230649 0.0225293 0.714875 22.2343 27.9141 13.0225 13.6856 0.613292 -0.00472304 -0.00712074 0.0121816 0.132228 -1.64123 -3.54824 -0.0621715 
1.533 0.698461 -0.0230702 0.0225325 0.714921 22.248 27.9147 13.0225 13.6892 0.611733 -0.00467924 -0.0071323 0.0121511 0.132396 -1.64134 -3.55367 -0.0621464 
